anime_id,title,status,start_date,end_date,genres,synopsis,main_picture,studios,rating,source,rank,popularity,start_year,start_month,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,genre_9,genre_10,genre_11
36565,Major 2nd,finished_airing,2018-04-07,2018-09-22,"Shounen, Sports, Team Sports","Daigo, the son of renowned baseball player Gorou Shigeno, believes he has to live up to his father's name by becoming an all-star player himself. With great dreams, as soon as he reaches fourth-grade, he promptly joins the same little league baseball team his dad played on, the Mifune Dolphins. However, things don't go as planned. After only the first couple of practices, Daigo's lack of talent and inherent baseball sense shows, and his confidence is crushed. Unable to bear the pressure of living up to his father, a baseball prodigy, he quits the team in less than a year.

Two years later, now in sixth-grade, a transfer student joins Daigo's class. This student turns out to be Hikaru, the son of Gorou's lifelong friend and fellow baseball star, Toshiya Satou. One day, Daigo's mother receives a call from the Dolphins requesting players for a game, so she forces Daigo to attend. To Daigo's surprise, he finds Hikaru there. Even more shocking is that despite his father's occupation, Hikaru has never played baseball before!

Unlike Daigo, though, Hikaru immediately picks up the game demonstrating excellent performance. Needless to say, Daigo and Hikaru are polar opposites of each other. But this friction will inevitably thrust both of these inexperienced children into the world their fathers cherish—the world of baseball.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1346/129555l.jpg,OLM,pg_13,manga,2465,3972,2018.0,4.0,Shounen, Sports, Team Sports,,,,,,,,
55749,Megami no Café Terrace 2nd Season,finished_airing,2024-07-05,2024-09-20,"Adult Cast, Comedy, Ecchi, Harem, Romance, Shounen","It has been months since Hayato Kasukabe decided to save his late grandmother's cafe, Familia Café Terrace, from permanently closing its doors. He and the five ""goddesses"" who serve as the cafe's mascots—Ouka Makuzawa, Akane Hououji, Riho Tsukishima, Shiragiku Ono, and Ami Tsuruga—persevere through all the hardships of maintaining a business to stay afloat for as long as possible.

Rougher times await them when a new competitor cafe, Family, appears with the sole intent of bringing Familia down. To come out on top of this business competition, Hayato must use his wits, fortify his trust in the girls, and figure out how to entice customers to continue supporting Familia.

To further complicate matters, the girls slowly begin to develop feelings for Hayato, causing tensions within the group. As this can potentially pose an even greater threat to Familia's survival, the five goddesses need to find a way to compromise and unite at all costs.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1606/141394l.jpg,Tezuka Productions,pg_13,manga,2468,2775,2024.0,7.0,Adult Cast, Comedy, Ecchi, Harem, Romance, Shounen,,,,,
34494,Sakura Quest,finished_airing,2017-04-06,2017-09-21,"Adult Cast, Slice of Life, Workplace","Tired of her rural home, recent college graduate Yoshino Koharu is desperate to lead a more exciting life in Tokyo. After a fruitless job hunt, she finally receives a part-time offer as queen of the bizarre ""Kingdom of Chupakabura,"" a rundown mini-attraction in the small agricultural town of Manoyama. However, Yoshino discovers upon her arrival in Manoyama that she was mistaken for a celebrity and the job offer was a mistake. Left with no other options, Yoshino reluctantly agrees to take on the role and aid the Board of Tourism in their efforts to revitalize Manoyama. Determined to bring excitement to the dying town with the help of local residents, the queen enacts a series of projects to highlight the beauty and charm of Manoyama's culture.

Sakura Quest delves into the story of a tight-knit community that is struggling to balance change while also maintaining the rich traditions and bonds which define their identity.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/6/85222l.jpg,P.A. Works,pg_13,original,2471,1605,2017.0,4.0,Adult Cast, Slice of Life, Workplace,,,,,,,,
40908,Kemono Jihen,finished_airing,2021-01-10,2021-03-28,"Action, Detective, Mystery, Mythology, Shounen, Supernatural","Kohachi Inugami, a detective who specializes in the occult, arrives at a remote village in the Japanese countryside, tasked by a hostess at a local inn to investigate a string of incidents involving rotting and mutilated livestock corpses that have been appearing for seemingly no reason. While surveying, Inugami notices a peculiar young boy working in the fields. Evaded by his peers and called ""Dorotabou"" for his stench, the young farmhand is surprised that anybody would take an interest in him.

Inugami, piqued with curiosity, enlists Dorotabou in helping him with the investigation, despite scorned looks from the villagers. Unbeknownst to Dorotabou, this investigation will reveal a strange new world to him—one of the beast-like entities known as Kemono existing in tandem with humans—along with breathing new purpose into his previously empty life.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1258/108331l.jpg,Ajia-do,r,manga,2473,628,2021.0,1.0,Action, Detective, Mystery, Mythology, Shounen, Supernatural,,,,,
55748,Love Live! Nijigasaki Gakuen School Idol Doukoukai: Kanketsu-hen,finished_airing,2024-09-06,2024-09-06,"Idols (Female), Music, School, Slice of Life",First part of Love Live! Nijigasaki Gakuen School Idol Doukoukai Kanketsu-hen.,https://cdn.myanimelist.net/images/anime/1476/142232l.jpg,Sunrise,pg_13,original,2475,7929,2024.0,9.0,Idols (Female), Music, School, Slice of Life,,,,,,,
57947,Mayonaka Punch,finished_airing,2024-07-08,2024-09-23,"Comedy, Supernatural, Vampire","Masaki's career on NewTube ends abruptly when the Harikiri Sisters decide to kick her out of their group during a livestream. With her bad reputation, Masaki has a slim chance of returning to popularity with a solo channel and she is plagued by comments of hate.

Masaki soon meets Live, a vampire who just woke up from her slumber in which she dreamed of Masaki and developed an obsession with her. Believing this discovery will be the next internet sensation, Masaki forms a pact with Live: in exchange for Masaki's blood, Live will help her reach the milestone of a million subscribers.

Now, with the other vampires in Live's house on board with Masaki's ambitious plan, she and Live work together to film videos and restore her to career glory.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1700/143395l.jpg,P.A. Works,pg_13,original,2476,3312,2024.0,7.0,Comedy, Supernatural, Vampire,,,,,,,,
32668,Noblesse: Awakening,finished_airing,2016-02-04,2016-02-04,"Action, School, Supernatural, Vampire","Long ago lived the ""nobles,"" an ancient race of immortal supernatural beings. They were revered as rulers and gods. Among the nobles was the ""Noblesse,"" a powerful individual shrouded in mystery named Cadis Etrama di Raizel, or ""Rai."" Upon awakening in South Korea after an 820-year-long sleep, Rai sets to find his loyal and devoted servant, Frankenstein, whom he discovers to be the current director of Ye Ran High School. In his wish to learn more about modern civilization, Rai enrolls as a student to better experience life in the modern world.

Noblesse: Awakening details the beginning of Rai's new life as a high school student as he spends time with friends and fights threats both human and supernatural in order to prevent their schemes from harming Korea.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/5/78406l.webp,Production I.G,r,web_manga,2479,1891,2016.0,2.0,Action, School, Supernatural, Vampire,,,,,,,
57325,Ramen Akaneko,finished_airing,2024-07-04,2024-09-19,"Anthropomorphic, Comedy, Shounen, Workplace","Meet Tamako, who's found her way into an interview at a ramen shop run solely by cats. When the feline manager asks if she likes cats, Tamako admits that she's actually more of a dog person...only to be hired on the spot! But her job description isn't quite what she expects — rather than serving ramen, she's now a dedicated cat caretaker...?!

(Source: MANGA Plus)",https://cdn.myanimelist.net/images/anime/1805/142211l.jpg,E&H Production,pg_13,manga,2482,5757,2024.0,7.0,Anthropomorphic, Comedy, Shounen, Workplace,,,,,,,
35338,Saenai Heroine no Sodatekata ♭: Koi to Junjou no Service-kai,finished_airing,2017-04-06,2017-04-06,"Comedy, Ecchi, Harem, Romance, School","For the production of their game's poolside scene, Blessing Software's illustrator Eriri Spencer Sawamura wants Megumi Katou to model in a swimsuit for her sketches of the game's heroine. However, Megumi refuses to wear such attire unless everyone else agrees to do the same. To ensure the development of their game continues smoothly, the team follows her request as they conduct their fruitful research at a luxury hotel.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/12/85115l.jpg,A-1 Pictures,pg_13,light_novel,2483,1808,2017.0,4.0,Comedy, Ecchi, Harem, Romance, School,,,,,,
52082,Shiro Seijo to Kuro Bokushi,finished_airing,2023-07-13,2023-09-28,"Fantasy, Love Status Quo, Romance, Shounen","In a small church atop a hill, Pastor Lawrence looks after Saint Cecilia. Her presence is a beacon of hope for the villagers, as her mysterious powers protect them from the weakness of their minds and outside evils. While she appears dignified in front of the villagers, Cecilia allows her lazy side to show when alone with the pastor. Although Cecilia is the guardian of the people, Lawrence is determined to shield her from harm.

Unbeknownst to Lawrence, Cecilia harbors a huge crush on him. She accompanies him on his shopping trips and provides him with divine protection every day. Despite Lawrence remaining oblivious to her true feelings, Cecilia continues to shower him with obvious displays of affection as the bond between them grows.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1329/135096l.jpg,Doga Kobo,pg_13,4_koma_manga,2485,2365,2023.0,7.0,Fantasy, Love Status Quo, Romance, Shounen,,,,,,,
17080,Soukyuu no Fafner: Dead Aggressor - Exodus,finished_airing,2015-01-09,2015-04-03,"Action, Drama, Mecha, Military, Sci-Fi","2150 AD. The battle against the silicon-based Festums from outer space reaches a new phase. Fragments of the North Pole Mir were scattered throughout the world. Eventually, they began to act on their own as independent Mirs. Most hated humanity and attacked them, but some chose to coexist with mankind. Some with the same way of thinking existed within the human race, as well: those who were both human and Festum. They added to the chaos of the battle and brought about even more hatred. 

(Source: Crunchyroll)",https://cdn.myanimelist.net/images/anime/5/68565l.webp,I.Gzwei,pg_13,original,2486,4788,2015.0,1.0,Action, Drama, Mecha, Military, Sci-Fi,,,,,,
55802,The iDOLM@STER Cinderella Girls: U149 Special,finished_airing,2023-10-25,2023-10-25,"Idols (Female), Music",Special episode included on the 4th volume of the Blu-ray of The IDOLM@STER Cinderella Girls: U149 featuring new idols.,https://cdn.myanimelist.net/images/anime/1171/138946l.jpg,CygamesPictures,pg_13,web_manga,2488,12113,2023.0,10.0,Idols (Female), Music,,,,,,,,,
39380,"Wei, Kanjian Erduo La! 2",finished_airing,2019-02-02,2019-04-13,"Anthropomorphic, Boys Love, Comedy","Second season of Wei, Kanjian Erduo La!.",https://cdn.myanimelist.net/images/anime/1309/99419l.webp,monofilmo,pg_13,web_manga,2489,6574,2019.0,2.0,Anthropomorphic, Boys Love, Comedy,,,,,,,,
41528,Xingchen Bian: Yu Li Cang Hai,finished_airing,2020-05-03,2020-05-31,"Action, Adventure, Fantasy, Historical, Martial Arts, Romance","Believing Qin Yu to be dead, his family sets out to avenge him; elsewhere, Qin Yu and Xiao Hei find themselves in an unfamiliar place. While adjusting to this new environment, they encounter a talking cat, which gives him a book with the answers to all his questions. With this book, he learns of Stellar Transformation, a mysterious cultivation method often mentioned in stories to children.

Using this newfound technique, Qin Yu and Xiao Hei set out to the Boundless Ocean to further cultivate. Though their journey is not smooth, they gain new allies and reach new heights.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1548/107365l.jpg,Foch Film,pg_13,web_novel,2490,8891,2020.0,5.0,Action, Adventure, Fantasy, Historical, Martial Arts, Romance,,,,,
35333,Yi Ren Zhi Xia 2,finished_airing,2017-10-27,2018-05-18,"Action, Super Power, Supernatural","Chou Soran must participate in the Raten Taishou to uncover his grandfather's secrets and the key to Fou Houhou's past. Though Houhou trains Soran, will that be enough to defeat powerful enemies who all seem out to get him while they struggle for power and victory in the tournament?

[Written by fullmeltdownalch]",https://cdn.myanimelist.net/images/anime/11/89941l.webp,Haoliners Animation League,r,web_manga,2491,2573,2017.0,10.0,Action, Super Power, Supernatural,,,,,,,,
56764,Aoshi Jiuchong Tian,finished_airing,2023-10-01,2023-12-10,"Action, Adventure, Fantasy, Historical, Martial Arts","Reborn for the sake of a previous life. Reborn for the sake of martial arts. Chu Yang was under attack for the sake of the Jiu Jie Sword. Our hero was trapped and outnumbered by plunderers. Unexpectedly, between life and death, he was brought back 16 years in the past. Is this fate, or a coincidence? Will Chu Yang be able to change the past?",https://cdn.myanimelist.net/images/anime/1337/138795l.jpg,Foch Film,pg_13,web_novel,2496,13303,2023.0,10.0,Action, Adventure, Fantasy, Historical, Martial Arts,,,,,,
38824,Baby I Love You Daze,finished_airing,2018-12-11,2018-12-11,"Music, Romance","An aloof junior high school boy meets a cheerful high school girl inside a Lotte shop where they both reach for the same chocolate bar. Before he can react, she takes a different candy instead and leaves with her purchase. Continuing to dwell on the missed connection, the boy hopes that he can meet the girl again and gift her the sweet she originally wanted—with the addition of his feelings.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1985/97357l.jpg,Bones,g,original,2498,6686,2018.0,12.0,Music, Romance,,,,,,,,,
51586,D4DJ All Mix,finished_airing,2023-01-13,2023-03-31,"Idols (Female), Music, School","Arisugawa Academy's DJ unit Lyrical Lily is known for bringing smiles to people's faces through music. Thanks to their efforts, the local city hall requests them to perform monthly for a year as part of Operation Beckoning Cat, the town revitalization project.

Unfortunately, given the long and demanding event, Lyrical Lily wonders if they can successfully meet the expectations placed on them. To better their chances, they decide to invite the DJ units that supported them during their first performance: Happy Around, Photo Maiden, Peaky P-key, Rondo, and Merm4id. Intrigued by the opportune event, the other units gladly accept Lyrical Lily's request.

However, the project is extremely demanding. To attract visitors and new residents to the town, the energetic girls of the participating DJ units must give their best to create a memorable experience for their audiences.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1995/129754l.jpg,SANZIGEN,pg_13,mixed_media,2500,5701,2023.0,1.0,Idols (Female), Music, School,,,,,,,,
51287,Emo Faze,finished_airing,2023-09-29,2024-01-12,"Action, Adventure, Fantasy","Duwei is born into this new world from Earth without a sound, he does not cry, he simply stares at the people around him. As he grows he does not speak and curses this new world he was forced into. His Father a Great General is sure there must be something he has an aptitude for, however he is simply trash. Disregarded by his family as the Retarded heir. This is the story of his journey to discover the truths of this world and use the knowledge of his past life to remove his title of retard, even if he has to become a devil.

",https://cdn.myanimelist.net/images/anime/1053/121486l.jpg,CG Year,pg_13,web_novel,2501,11711,2023.0,9.0,Action, Adventure, Fantasy,,,,,,,,
39586,Hataraku Saibou!!,finished_airing,2021-01-09,2021-02-27,"Anthropomorphic, Comedy, Educational, Medical, Shounen","The cells of the human body never rest for too long; there's always something new to do and learn every day. At least, that's what Hakkekkyuu U-1146 feels as he rushes to and fro, searching for any pathogens that could cause harm to the body. Despite his dangerous line of work, it's all worth it to protect the happy smiles of Sekkekkyuu AE3803, the platelet crew, his fellow neutrophils, and the other cells he meets along the way. 

In his latest pathogen-hunting adventures, Hakkekkyuu U-1146 discovers how important cells can sometimes make mistakes, and that not all bacteria are actually bad. Everybody has their bad days, but everything eventually works out when their comrades have their backs. In the end, it's just another normal day for these hardworking cells!

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1726/114552l.webp,David Production,pg_13,manga,2503,908,2021.0,1.0,Anthropomorphic, Comedy, Educational, Medical, Shounen,,,,,,
38472,Isekai Quartet,finished_airing,2019-04-10,2019-06-26,"Comedy, Fantasy, Isekai, Parody","It is a normal day; everyone from deranged military girl Tanya Degurechaff and 16-year-old isekai protagonist Satou Kazuma to expansionist overlord Ainz Ooal Gown and demon sisters Rem and Ram go on with their daily lives. Suddenly, a conspicuous red button begging to be pressed appears before them. Overcome by curiosity, the otherworldly characters push the button, sending them to an unfamiliar world.

With no way of escaping, the characters must lead a normal school life and make acquaintances with the others. One thing is certain: the classroom full of fan-favorite eccentric personalities never gets boring!

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1965/99667l.jpg,Studio PuYUKAI,pg_13,original,2504,623,2019.0,4.0,Comedy, Fantasy, Isekai, Parody,,,,,,,
33513,Ansatsu Kyoushitsu: 365-nichi no Jikan,finished_airing,2016-11-19,2016-11-19,"Action, Comedy, School, Shounen","A year can change a person's life forever. The 365 days Class 3-E of Kunugigaoka Junior High spent with their eccentric teacher, Koro-sensei, certainly did. Carrying the memories of that year close to their hearts, alumni Nagisa Shiota and Karma Akabane return to their former classroom to recall the events of that momentous time of their lives.

Nagisa and Karma are reminded by the familiar rooms, desks, chalkboard, and the class album of the events that shaped them into ""assassins"" and prepared them for the real world. That is the legacy of their octopus-like teacher—who had introduced himself by threatening to destroy the world if they didn't kill him by the end of the school year—and the time spent in the bizarre yet exceptional ""Assassination Classroom.""

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/4/84834l.jpg,Lerche,pg_13,manga,2505,1847,2016.0,11.0,Action, Comedy, School, Shounen,,,,,,,
59916,Dadao Chaotian,finished_airing,2024-10-10,2025-01-09,"Action, Adventure, Fantasy, Historical, Martial Arts","A person who has traveled all over the green mountains is still young, but when he suddenly looks back, the sword is just between his eyebrows, but in his heart. Jing Jiu, who lives in a mountain village in Chaotian Continent, unexpectedly receives Liu Shisui, who is born with Taoism, as a book boy. The two came to the Qingshan Sect by chance, but they were criticized because the ""mediocre"" Jing Jiu actually took the ""extraordinary genius"" Liu Shisui as his servant. At the sword inheritance conference, Jing Jiu also met Zhao Layue, a Sanwu girl from Shenmo Peak. Jing Jiu, who is surprisingly ""lazy"", just wants to practice quietly, but little does he know that fate will involve the three of them in a huge river and lake dispute... Under the Taixu, are the green mountains far away? Not far.

(Source: Bilibili, Google translated)",https://cdn.myanimelist.net/images/anime/1887/145696l.jpg,CG Year,pg_13,novel,2509,16645,2024.0,10.0,Action, Adventure, Fantasy, Historical, Martial Arts,,,,,,
35889,Hakata Tonkotsu Ramens,finished_airing,2018-01-12,2018-03-30,"Action, Adult Cast, Crossdressing, Detective, Mystery, Organized Crime","Although the city of Fukuoka might look relatively peaceful at first glance, in actuality it houses a thriving mixture of dangerous individuals such as killers, detectives, and professional revenge seekers right beneath its surface. Among their number is Zenji Banba, a laidback and observant detective who is investigating the work of other hitmen companies in the area. However, Banba might not be the only one with a bone to pick with these organizations, as Xianming Lin, a crossdressing male hitman in the employ of one such company begins getting fed up with his lack of jobs and pay.

One day, after Lin's current target commits suicide before the hitman could reach him, his company refuses to pay him even half the amount they were originally supposed to for the assassination. Frustrated, Lin requests another mission and is offered the job of taking out Banba, whom his organization believes has been interfering with their business. However, when Banba arrives at his home and finds the hitman inside, Lin surprisingly doesn't even attempt to kill him. Instead, he offers the detective another option: to join him and form a team. With the offer on the table, exactly how will Banba respond, and just what plans does Lin have in store for the underground world of Fukuoka?

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1718/91097l.webp,Satelight,r,novel,2513,1561,2018.0,1.0,Action, Adult Cast, Crossdressing, Detective, Mystery, Organized Crime,,,,,
59055,"Hana wa Saku, Shura no Gotoku",currently_airing,2025-01-08,,"Drama, School, Seinen","Hana lives on the small island of Tonakijima, with a population of 600, and loves reading to the island's children. Mizuki, the president of the school's broadcasting club, notices Hana's talent for engaging others through her storytelling and invites her to join the club. As Hana embarks on this new journey, she experiences many ""firsts"" with the broadcasting club members, deepening her love for reading even more.

(Source: MAL News)",https://cdn.myanimelist.net/images/anime/1787/146809l.jpg,Studio Bind,pg_13,manga,2514,4556,2025.0,1.0,Drama, School, Seinen,,,,,,,,
42387,"Hataraku Saibou!! Saikyou no Teki, Futatabi. Karada no Naka wa ""Chou"" Oosawagi!",finished_airing,2020-09-05,2020-09-05,"Action, Anthropomorphic, Comedy, Educational, Medical, Shounen","Ippan Saibou is envious of the public praise immune system cells like white blood cells receive for protecting the human body from deadly pathogens. Instead of watching safely from his home, he also wants to be useful and get recognized for his efforts. He soon comes across a group of infantile-looking bacteria getting washed away by a river current. Despite knowing the potential dangers that they hold, he rescues the bacteria and brings them to safety. However, Hakkekkyuu U-1146 picks up the presence of these bacteria and is on the hunt for them.

Meanwhile, somewhere else in the human body is NK Saibou, who is on the lookout for someone. Based on her intel, he is an antigen that the immune system cells have previously encountered, and he may have returned for revenge.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1413/108382l.webp,David Production,pg_13,manga,2515,4608,2020.0,9.0,Action, Anthropomorphic, Comedy, Educational, Medical, Shounen,,,,,
38476,Heya Camp△,finished_airing,2020-01-06,2020-03-23,"CGDCT, Iyashikei, Slice of Life","During an Outdoor Activities Club meeting, Nadeshiko Kagamihara, Aoi Inuyama, and Chiaki Oogaki debate what it means to be a real Yamanashi native. Somewhere along the line, Chiaki brings up the Yamanashi Kids' Stamp Rally, which Nadeshiko has never heard of. The rally encourages one to visit famous places in the prefecture and collect stamps; those who complete the rally will win a year's worth of Minobu steamed buns. Enticed by the humongous food prize, Nadeshiko is set on participating.

Follow the Outdoor Activities Club as they travel around the Yamanashi prefecture to collect stamps and explore what the region has to offer!

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1228/104364l.webp,C-Station,pg_13,manga,2516,2185,2020.0,1.0,CGDCT, Iyashikei, Slice of Life,,,,,,,,
31326,High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video,finished_airing,2015-07-24,2016-01-27,"Comedy, Ecchi","Specials included with the Blu-ray/DVD volumes.

 ""Rias and Akeno's Womanly Battle!?"" - Rias and Akeno compete to see whose sexy roleplay has greater appeal for Issei. (3:18)
""The Church Trio's Underwear, Amen!"" - Irina, Xenovia, and Asia compare their ""battle underwear"". (3:11)
""Koneko's Healing Sage Arts, Meow"" - Koneko has a healing technique, but does Issei have the wrong idea? (3:44)
""Levia and So"" - Tsubaki can't decide between two magical girl costumes and convinces a reluctant Sona to try one one. (3:29)
""Steamy Grayfia"" - Grayfia isn't quite herself when she and Issei accidentally encounter each other in the bath. (3:24)
""Rossweisse's True Teaching Story"" - When Rossweisse helps Issei study for a test, it proves difficult to avoid inappropriately distracting him. (3:07)",https://cdn.myanimelist.net/images/anime/5/75329l.jpg,TNK,r+,light_novel,2517,2251,2015.0,7.0,Comedy, Ecchi,,,,,,,,,
35327,Hiyoko no Basket Movie: Last Game 0401,finished_airing,2017-04-01,2017-04-01,"Comedy, Parody, Sports","2017 April Fools' Day event where the Kuroko's Basketball bird mascots fill in for the characters in a trailer for the Last Game movie.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1586/139665l.jpg,Unknown,g,manga,2518,6266,2017.0,4.0,Comedy, Parody, Sports,,,,,,,,
36545,Huyao Xiao Hongniang: Qian Yan,finished_airing,2017-02-24,2017-06-02,"Comedy, Historical, Romance, Supernatural",The 5th season of Huyao Xiao Hongniang.,https://cdn.myanimelist.net/images/anime/5/88318l.jpg,Haoliners Animation League,pg_13,manga,2519,7431,2017.0,2.0,Comedy, Historical, Romance, Supernatural,,,,,,,
39988,Isekai Quartet 2,finished_airing,2020-01-15,2020-04-01,"Comedy, Fantasy, Isekai, Parody","Despite completing all the tasks given to them, Ainz Ooal Gown, Tanya Degurechaff, Kazuma Satou, Subaru Natsuki, and the other members of Class 2 are surprised to find out that their role as students is far from over. With no means of returning home, the class of eccentric personalities is still mysteriously stuck in the unfamiliar world. Although, as they are becoming quite fond of each other, spending more time together does not sound that bad.

With the unexpected arrival of new transfer students, the comedic antics of our beloved characters continue to grow. Thus, their bizarre yet nonchalant school life continues.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1030/103383l.jpg,Studio PuYUKAI,pg_13,original,2521,1059,2020.0,1.0,Comedy, Fantasy, Isekai, Parody,,,,,,,
58484,Ishura 2nd Season,currently_airing,2025-01-08,,"Action, Adventure, Fantasy, Gore, Isekai",Second season of Ishura.,https://cdn.myanimelist.net/images/anime/1699/146979l.jpg,Passione,r,light_novel,2522,4638,2025.0,1.0,Action, Adventure, Fantasy, Gore, Isekai,,,,,,
42106,Jiang Ziya,finished_airing,2020-10-01,2020-10-01,"Action, Adventure, Fantasy","Years ago, Jiang Ziya, the head disciple of Jingxu Hall, joined his master in a ravaging war to fight demons and capture the Nine-Tailed Fox Demon. Known to be the first to climb the Stairway to Heaven, he was expected to become the leader of gods.

However, Jiang Ziya's final task to execute the Nine-Tailed soon took a turn for the worse when the demon created an illusion and showed Jiang Ziya an innocent girl trapped inside her. Growing doubtful, he freed the fox spirit to save the girl. As a punishment for his transgression, Jiang Ziya was banished to the North Sea, with his divine power sealed, until he would no longer be plagued by the Nine-Tailed's mirage.

Ten years later, Jiang Ziya dwells in the North Sea alongside his friend Shen Gongbao and his pet Si Bu Xiang. At a bar, Jiang Ziya meets Xiao Jiu—who resembles the girl from the illusion. When he asks her about the Nine-Tailed Fox Demon's bracelet on her ankle, she tells him that the accessory reveals to her a place where black flowers bloom. Conflicted over what to believe, Jiang Ziya accompanies Xiao Jiu to Mount Youdu. Thus, the two begin a formidable journey that might uncover not only the truth Jiang Ziya has been searching for, but also shocking facts about the great war of the past.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1000/132109l.jpg,Beijing Enlight Pictures,pg_13,novel,2523,7632,2020.0,10.0,Action, Adventure, Fantasy,,,,,,,,
32574,Kekkai Sensen: Ousama no Restaurant no Ousama,finished_airing,2016-06-03,2016-06-03,"Action, Comedy, Fantasy, Shounen, Super Power, Urban Fantasy","For a rare occasion, the members of Libra have come out of the shadows to dine with an important guest: a royal next in line for the crown of his country. To show their visitor the finest that Hellsalem's Lot has to offer, the group decides to dine at Molzzogazza, the cream of the crop as far as restaurants go in the city.

As the success of this dinner may prove to be beneficial to Libra, Steven A. Starphase mounts the pressure on the team to be on its best behavior and avoid screw-ups. However, Steven has made one oversight. Molzzogazza, famous for its cuisine's indescribable and transcendent flavors, serves food so good that most people lose their minds eating it. Though the ragtag team may do their best to be cordial, the food is sure to unwind their composure, threatening the success of the dinner and leaving them unaware of an oncoming threat to the restaurant.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1595/126930l.jpg,Bones,r,manga,2526,3557,2016.0,6.0,Action, Comedy, Fantasy, Shounen, Super Power, Urban Fantasy,,,,,
31798,Kiznaiver,finished_airing,2016-04-09,2016-06-25,"Drama, Romance, Sci-Fi","Katsuhira Agata is a quiet and reserved teenage boy whose sense of pain has all but vanished. His friend, Chidori Takashiro, can only faintly remember the days before Katsuhira had undergone this profound change. Now, his muffled and complacent demeanor make Katsuhira a constant target for bullies, who exploit him for egregious sums of money. But their fists only just manage to make him blink, as even emotions are far from his grasp.

However, one day Katsuhira, Chidori, and four other teenagers are abducted and forced to join the Kizuna System as official ""Kiznaivers."" Those taking part are connected through pain: if one member is injured, the others will feel an equal amount of agony. These individuals must become the lab rats and scapegoats of an incomplete system designed with world peace in mind. With their fates literally intertwined, the Kiznaivers must expose their true selves to each other, or risk failing much more than just the Kizuna System.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1085/147246l.jpg,Trigger,pg_13,original,2529,272,2016.0,4.0,Drama, Romance, Sci-Fi,,,,,,,,
44204,Kyokou Suiri Season 2,finished_airing,2023-01-09,2023-03-27,"Adult Cast, Mystery, Mythology, Romance, Shounen, Supernatural","During a blizzard, Masayuki Muroi's old high school friend pushes him off a mountain to certain death. However, Masayuki survives the fall and escapes to safety thanks to Yuki-Onna, the spirit of a beautiful young woman who is said to lead men to their demise—but all she asks in return is money.

Eleven years later, Masayuki has lived a successful life, having gotten married and amassing a great fortune. But when his company collapses and his wife cheats on him, Masayuki retreats to the city where Yuki-Onna once saved him, and he reconnects with her by offering her money and tasty meals. While Masayuki recovers from his misfortunes, another one knocks on his door: his ex-wife is found beaten to death, and now only Yuki-Onna—who cannot reveal herself—can corroborate his alibi.

With no one to turn to, Yuki-Onna enlists the help of the spirits' God of Wisdom, Kotoko Iwanaga. Revered by the various spirits that wander the earth, Kotoko uses her extraordinary wits and cunning to solve all quarrels they may have. In her duty to protect spirits and humans from colliding, Kotoko drags along her immortal boyfriend, Kurou Sakuragawa, and promises to prove Masayuki's innocence without exposing Yuki-Onna's existence.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1901/131653l.webp,Brain's Base,r,manga,2531,1454,2023.0,1.0,Adult Cast, Mystery, Mythology, Romance, Shounen, Supernatural,,,,,
